Subject,Emotion,Filename,Apex Frame
Person_1,no emotion,MYS_G000010_20082021_03_11_0_960_Sample_2_0_25.0.mp4,480
Person_1,no emotion,MYS_G000010_20082021_03_15_4380_4560_Sample_36_4380_25.0.mp4,90
Person_1,no emotion,MYS_G000010_20082021_03_20_5280_5400_Sample_40_5280_25.0.mp4,60
Person_1,no emotion,MYS_G000010_20082021_03_23_6187_6225_Sample_46_6120_25.0.mp4,11
Person_1,no emotion,MYS_G000010_20082021_03_25_6420_6540_Sample_49_6420_25.0.mp4,60
Person_1,no emotion,MYS_G000010_20082021_03_27_6780_6960_Sample_51_6780_25.0.mp4,90
Person_1,no emotion,MYS_G000010_20082021_03_6_2100_2340_Sample_21_2100_25.0.mp4,120
Person_1,no emotion,MYS_G000010_20082021_03_8_2460_3180_Sample_24_2460_25.0.mp4,360
Person_1,no emotion,MYS_G000010_21052021_01_104_37500_37548_Sample_472_37500_25.0.mp4,24
Person_1,no emotion,MYS_G000010_21052021_01_106_38618_38660_Sample_482_38580_25.0.mp4,21
Person_1,no emotion,MYS_G000010_21052021_01_108_39360_39407_Sample_487_39360_25.0.mp4,23
Person_1,no emotion,MYS_G000010_21052021_01_111_40837_40918_Sample_500_40680_25.0.mp4,40
Person_1,no emotion,MYS_G000010_21052021_01_116_41640_41676_Sample_511_41640_25.0.mp4,18
Person_1,no emotion,MYS_G000010_21052021_01_117_4303_4329_Sample_51_4260_25.0.mp4,13
Person_1,no emotion,MYS_G000010_21052021_01_126_4715_4750_Sample_54_4680_25.0.mp4,17
Person_1,no emotion,MYS_G000010_21052021_01_134_47349_47394_Sample_566_47340_25.0.mp4,22
Person_1,no emotion,MYS_G000010_21052021_01_14_12221_12264_Sample_139_12120_25.0.mp4,14
Person_1,no emotion,MYS_G000010_21052021_01_158_5964_5987_Sample_61_5820_25.0.mp4,11
Person_1,no emotion,MYS_G000010_21052021_01_160_51780_51826_Sample_635_51780_25.0.mp4,23
Person_1,no emotion,MYS_G000010_21052021_01_161_6309_6339_Sample_68_6300_25.0.mp4,15
Person_1,no emotion,MYS_G000010_21052021_01_164_7020_7049_Sample_79_6840_25.0.mp4,9
Person_1,no emotion,MYS_G000010_21052021_01_167_7311_7379_Sample_84_7260_25.0.mp4,34
Person_1,no emotion,MYS_G000010_21052021_01_24_15023_15048_Sample_174_15000_25.0.mp4,12
Person_1,no emotion,MYS_G000010_21052021_01_28_16124_16164_Sample_199_16080_25.0.mp4,20
Person_1,no emotion,MYS_G000010_21052021_01_30_16607_16661_Sample_202_16380_25.0.mp4,27
Person_1,no emotion,MYS_G000010_21052021_01_37_17529_17619_Sample_213_17220_25.0.mp4,45
Person_1,no emotion,MYS_G000010_21052021_01_42_18694_18781_Sample_231_18360_25.0.mp4,43
Person_1,no emotion,MYS_G000010_21052021_01_45_19001_19070_Sample_242_18960_25.0.mp4,34
Person_1,no emotion,MYS_G000010_21052021_01_4_9262_9329_Sample_105_9240_25.0.mp4,33
Person_1,no emotion,MYS_G000010_21052021_01_56_21813_21855_Sample_283_21780_25.0.mp4,21
Person_1,no emotion,MYS_G000010_21052021_01_61_23462_23517_Sample_302_23400_25.0.mp4,27
Person_1,no emotion,MYS_G000010_21052021_01_63_23880_23930_Sample_306_23880_25.0.mp4,25
Person_1,no emotion,MYS_G000010_21052021_01_75_28531_28617_Sample_354_28260_25.0.mp4,43
Person_1,no emotion,MYS_G000010_21052021_01_80_29100_29194_Sample_364_29100_25.0.mp4,47
Person_1,no emotion,MYS_G000010_21052021_01_82_29520_29639_Sample_370_29520_25.0.mp4,59
Person_1,no emotion,MYS_G000010_21052021_01_86_30420_30473_Sample_384_30420_25.0.mp4,26
Person_1,no emotion,MYS_G000010_21052021_01_91_31464_31528_Sample_398_31140_25.0.mp4,32
Person_1,no emotion,MYS_G000010_21052021_01_93_31754_31801_Sample_402_31620_25.0.mp4,23
Person_1,no emotion,MYS_G000010_21052021_02_100_27674_27718_Sample_381_27660_25.0.mp4,17
Person_1,no emotion,MYS_G000010_21052021_02_108_29040_29340_Sample_402_29040_25.0.mp4,150
Person_1,no emotion,MYS_G000010_21052021_02_111_29340_30420_Sample_410_29340_25.0.mp4,540
Person_1,no emotion,MYS_G000010_21052021_02_122_2820_3480_Sample_44_2820_25.0.mp4,330
Person_1,no emotion,MYS_G000010_21052021_02_134_35880_36300_Sample_524_35880_25.0.mp4,210
Person_1,no emotion,MYS_G000010_21052021_02_206_55066_55160_Sample_800_54780_25.0.mp4,55
Person_1,no emotion,MYS_G000010_21052021_02_212_6300_6540_Sample_86_6300_25.0.mp4,120
Person_1,no emotion,MYS_G000010_21052021_02_216_6660_6730_Sample_90_6660_25.0.mp4,10
Person_1,no emotion,MYS_G000010_21052021_02_33_71820_72120_Sample_1076_71820_25.0.mp4,150
Person_1,no emotion,MYS_G000010_21052021_02_35_72240_72420_Sample_1085_72240_25.0.mp4,90
Person_1,no emotion,MYS_G000010_21052021_02_36_72480_72660_Sample_1088_72480_25.0.mp4,90
Person_1,no emotion,MYS_G000010_21052021_02_38_72780_73080_Sample_1093_72780_25.0.mp4,150
Person_1,no emotion,MYS_G000010_21052021_02_42_73680_73800_Sample_1105_73680_25.0.mp4,60
Person_1,no emotion,MYS_G000010_21052021_02_46_74160_74580_Sample_1112_74160_25.0.mp4,210
Person_1,no emotion,MYS_G000010_21052021_02_49_74640_74880_Sample_1119_74640_25.0.mp4,120
Person_1,no emotion,MYS_G000010_21052021_02_60_16380_16500_Sample_199_16380_25.0.mp4,60
Person_1,no emotion,MYS_G000010_21052021_02_65_18604_18668_Sample_223_17700_25.0.mp4,23
Person_1,no emotion,MYS_G000010_21052021_02_82_20760_20880_Sample_267_20760_25.0.mp4,60
Person_1,no emotion,MYS_G000010_21052021_02_8_68940_69060_Sample_1034_68940_25.0.mp4,60
Person_1,no emotion,MYS_G000010_21052021_02_94_26160_26280_Sample_345_26160_25.0.mp4,60
Person_1,no emotion,MYS_G000010_21052021_02_95_2220_2460_Sample_36_2220_25.0.mp4,120
Person_1,no emotion,MYS_G000010_23042021_01_106_31170_31260_Sample_399_30660_25.0.mp4,49
Person_1,no emotion,MYS_G000010_23042021_01_107_31393_31437_Sample_399_30660_25.0.mp4,11
Person_1,no emotion,MYS_G000010_23042021_01_115_2520_2700_Sample_46_2520_25.0.mp4,90
Person_1,no emotion,MYS_G000010_23042021_01_154_41040_41280_Sample_562_41040_25.0.mp4,120
Person_1,no emotion,MYS_G000010_23042021_01_157_41820_42780_Sample_575_41820_25.0.mp4,480
Person_1,no emotion,MYS_G000010_23042021_01_167_43380_45000_Sample_601_43380_25.0.mp4,810
Person_1,no emotion,MYS_G000010_23042021_01_182_46500_47280_Sample_664_46500_25.0.mp4,390
Person_1,no emotion,MYS_G000010_23042021_01_189_47490_47541_Sample_681_47460_25.0.mp4,9
Person_1,no emotion,MYS_G000010_23042021_01_203_49500_49620_Sample_713_49500_25.0.mp4,60
Person_1,no emotion,MYS_G000010_23042021_01_42_16740_17520_Sample_236_16740_25.0.mp4,390
Person_1,no emotion,MYS_G000010_23042021_01_46_17820_17940_Sample_249_17820_25.0.mp4,60
Person_1,no emotion,MYS_G000010_23042021_01_48_18000_19140_Sample_250_18000_25.0.mp4,570
Person_1,no emotion,MYS_G000010_23042021_01_59_21540_21660_Sample_291_21540_25.0.mp4,60
Person_1,no emotion,MYS_G000010_23042021_02_120_48720_48774_Sample_627_48720_25.0.mp4,27
Person_1,no emotion,MYS_G000010_23042021_02_126_5574_5629_Sample_80_5280_25.0.mp4,29
Person_1,no emotion,MYS_G000010_23042021_02_73_17700_17734_Sample_285_17700_25.0.mp4,17
Person_1,no emotion,MYS_G000010_23042021_02_83_28387_28421_Sample_386_28380_25.0.mp4,17
Person_1,no emotion,MYS_G000010_23042021_03_101_44473_44641_Sample_686_44460_25.0.mp4,84
Person_1,no emotion,MYS_G000010_23042021_03_111_47318_47349_Sample_719_47100_25.0.mp4,15
Person_1,no emotion,MYS_G000010_23042021_03_12_9668_9711_Sample_179_9660_25.0.mp4,21
Person_1,no emotion,MYS_G000010_23042021_03_13_10268_10305_Sample_185_10260_25.0.mp4,18
Person_1,no emotion,MYS_G000010_23042021_03_141_120_151_Sample_7_120_25.0.mp4,15
Person_1,no emotion,MYS_G000010_23042021_03_15_10462_10517_Sample_189_10440_25.0.mp4,27
Person_1,no emotion,MYS_G000010_23042021_03_16_882_911_Sample_18_840_25.0.mp4,14
Person_1,no emotion,MYS_G000010_23042021_03_32_13154_13275_Sample_238_13020_25.0.mp4,60
Person_1,no emotion,MYS_G000010_23042021_03_39_14840_14960_Sample_258_14580_25.0.mp4,60
Person_1,no emotion,MYS_G000010_23042021_03_64_20408_20445_Sample_360_20400_25.0.mp4,18
Person_1,no emotion,MYS_G000010_23042021_03_75_37923_37970_Sample_577_37440_25.0.mp4,23
Person_1,no emotion,MYS_G000010_23042021_03_81_39486_39527_Sample_615_39420_25.0.mp4,23
Person_1,no emotion,MYS_G000010_23042021_03_82_41205_41283_Sample_620_39720_25.0.mp4,44
Person_1,no emotion,MYS_G000010_23042021_03_90_44243_44341_Sample_656_42480_25.0.mp4,49
Person_1,no emotion,MYS_G000010_23072021_01_105_27780_27960_Sample_212_27780_25.0.mp4,90
Person_1,no emotion,MYS_G000010_23072021_01_193_11400_11520_Sample_81_11400_25.0.mp4,60
Person_1,no emotion,MYS_G000010_23072021_01_37_21720_21960_Sample_130_21720_25.0.mp4,120
Person_1,no emotion,MYS_G000010_23072021_01_41_22247_22320_Sample_136_22020_25.0.mp4,37
Person_1,no emotion,MYS_G000010_23072021_01_64_24180_24600_Sample_170_24180_25.0.mp4,210
Person_1,no emotion,MYS_G000010_27082021_01_113_23820_25009_Sample_235_23820_25.0.mp4,594
Person_1,no emotion,MYS_G000010_27082021_01_158_37382_37506_Sample_407_37380_25.0.mp4,62
Person_1,no emotion,MYS_G000010_27082021_01_161_38596_38640_Sample_418_38400_25.0.mp4,22
Person_1,no emotion,MYS_G000010_27082021_01_164_3300_3775_Sample_42_3300_25.0.mp4,237
Person_1,no emotion,MYS_G000010_27082021_01_166_40200_40274_Sample_438_40200_25.0.mp4,37
Person_1,no emotion,MYS_G000010_27082021_01_170_40860_40990_Sample_447_40860_25.0.mp4,65
Person_1,no emotion,MYS_G000010_27082021_01_175_43080_43437_Sample_474_43080_25.0.mp4,178
Person_1,no emotion,MYS_G000010_27082021_01_178_43620_43705_Sample_480_43620_25.0.mp4,42
Person_1,no emotion,MYS_G000010_27082021_01_17_100800_100896_Sample_1057_100800_25.0.mp4,48
Person_1,no emotion,MYS_G000010_27082021_01_180_44337_44413_Sample_487_44280_25.0.mp4,38
Person_1,no emotion,MYS_G000010_27082021_01_191_52594_52648_Sample_553_52560_25.0.mp4,27
Person_1,no emotion,MYS_G000010_27082021_01_219_63540_63608_Sample_656_63540_25.0.mp4,34
Person_1,no emotion,MYS_G000010_27082021_01_227_66660_66812_Sample_689_66660_25.0.mp4,76
Person_1,no emotion,MYS_G000010_27082021_01_273_89100_89205_Sample_933_89100_25.0.mp4,52
Person_1,no emotion,MYS_G000010_27082021_01_276_89488_89577_Sample_936_89400_25.0.mp4,44
Person_1,no emotion,MYS_G000010_27082021_01_285_93399_93468_Sample_970_93360_25.0.mp4,34
Person_1,no emotion,MYS_G000010_27082021_01_33_104100_104279_Sample_1100_104100_25.0.mp4,89
Person_1,no emotion,MYS_G000010_27082021_01_38_104820_104962_Sample_1108_104820_25.0.mp4,71
Person_1,no emotion,MYS_G000010_27082021_01_49_108060_108140_Sample_1150_108060_25.0.mp4,40
Person_1,no emotion,MYS_G000010_27082021_01_59_111000_111119_Sample_1182_111000_25.0.mp4,59
Person_1,no emotion,MYS_G000010_27082021_01_65_111540_111780_Sample_1188_111540_25.0.mp4,120
Person_1,no emotion,MYS_G000010_27082021_01_69_112020_112313_Sample_1192_112020_25.0.mp4,146
Person_1,no emotion,MYS_G000010_27082021_01_8_98042_98067_Sample_1023_97860_25.0.mp4,11
Person_1,no emotion,MYS_G000010_30042021_01_30_66300_66600_Sample_1088_66300_25.0.mp4,150
Person_1,no emotion,MYS_G000010_30042021_01_36_67080_67500_Sample_1103_67080_25.0.mp4,210
Person_1,no emotion,MYS_G000010_30042021_01_415_18840_19080_Sample_294_18840_25.0.mp4,120
Person_1,no emotion,MYS_G000010_30042021_01_420_19440_19740_Sample_312_19440_25.0.mp4,150
Person_1,no emotion,MYS_G000010_30042021_01_424_19860_20040_Sample_319_19860_25.0.mp4,90
Person_1,no emotion,MYS_G000010_30042021_01_42_67980_68100_Sample_1118_67980_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_442_23280_23460_Sample_365_23280_25.0.mp4,90
Person_1,no emotion,MYS_G000010_30042021_01_455_24840_25080_Sample_390_24840_25.0.mp4,120
Person_1,no emotion,MYS_G000010_30042021_01_457_25140_25560_Sample_393_25140_25.0.mp4,210
Person_1,no emotion,MYS_G000010_30042021_01_470_27540_27660_Sample_426_27540_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_471_27720_27900_Sample_427_27720_25.0.mp4,90
Person_1,no emotion,MYS_G000010_30042021_01_472_27900_28200_Sample_431_27900_25.0.mp4,150
Person_1,no emotion,MYS_G000010_30042021_01_488_30540_30660_Sample_471_30540_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_494_31860_32040_Sample_489_31860_25.0.mp4,90
Person_1,no emotion,MYS_G000010_30042021_01_505_33000_33420_Sample_512_33000_25.0.mp4,210
Person_1,no emotion,MYS_G000010_30042021_01_529_36360_36480_Sample_563_36360_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_537_37140_37260_Sample_575_37140_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_538_37320_37500_Sample_578_37320_25.0.mp4,90
Person_1,no emotion,MYS_G000010_30042021_01_544_38220_38460_Sample_594_38220_25.0.mp4,120
Person_1,no emotion,MYS_G000010_30042021_01_551_39240_39420_Sample_614_39240_25.0.mp4,90
Person_1,no emotion,MYS_G000010_30042021_01_559_39840_39960_Sample_629_39840_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_562_40140_40560_Sample_633_40140_25.0.mp4,210
Person_1,no emotion,MYS_G000010_30042021_01_565_40620_41760_Sample_640_40620_25.0.mp4,570
Person_1,no emotion,MYS_G000010_30042021_01_572_42000_42120_Sample_661_42000_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_574_42600_42840_Sample_676_42600_25.0.mp4,120
Person_1,no emotion,MYS_G000010_30042021_01_576_43260_44640_Sample_693_43260_25.0.mp4,690
Person_1,no emotion,MYS_G000010_30042021_01_579_4500_4800_Sample_70_4500_25.0.mp4,150
Person_1,no emotion,MYS_G000010_30042021_01_57_71700_72300_Sample_1184_71700_25.0.mp4,300
Person_1,no emotion,MYS_G000010_30042021_01_587_44760_44880_Sample_720_44760_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_589_45000_46260_Sample_724_45000_25.0.mp4,630
Person_1,no emotion,MYS_G000010_30042021_01_609_5040_5160_Sample_81_5040_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_618_51180_51300_Sample_845_51180_25.0.mp4,60
Person_1,no emotion,MYS_G000010_30042021_01_621_51720_52260_Sample_856_51720_25.0.mp4,270
Person_1,no emotion,MYS_G000010_30042021_01_71_80400_80640_Sample_1299_80400_25.0.mp4,120
Person_1,no emotion,MYS_G000010_30042021_01_80_84720_85080_Sample_1366_84720_25.0.mp4,180
Person_1,no emotion,MYS_G000010_30042021_01_96_91500_91680_Sample_1454_91500_25.0.mp4,90
Person_1,no emotion,MYS_G000011_05022021_03_11_10320_11040_Sample_126_10320_25.0.mp4,360
Person_1,no emotion,MYS_G000011_05022021_03_16_11172_12179_Sample_139_11160_25.0.mp4,503
Person_1,no emotion,MYS_G000011_05022021_03_28_14100_14760_Sample_174_14100_25.0.mp4,330
Person_1,no emotion,MYS_G000011_05022021_03_33_14820_14940_Sample_180_14820_25.0.mp4,60
Person_1,no emotion,MYS_G000011_05022021_03_34_15000_16440_Sample_183_15000_25.0.mp4,720
Person_1,no emotion,MYS_G000011_05022021_03_38_16620_17520_Sample_196_16620_25.0.mp4,450
Person_1,no emotion,MYS_G000011_05022021_03_3_34080_34200_Sample_431_34080_25.0.mp4,60
Person_1,no emotion,MYS_G000011_05022021_03_41_17580_17880_Sample_208_17580_25.0.mp4,150
Person_1,no emotion,MYS_G000011_05022021_03_45_17940_18060_Sample_213_17940_25.0.mp4,60
Person_1,no emotion,MYS_G000011_05022021_03_47_18240_18900_Sample_218_18240_25.0.mp4,330
Person_1,no emotion,MYS_G000011_05022021_03_48_18960_19200_Sample_223_18960_25.0.mp4,120
Person_1,no emotion,MYS_G000011_05022021_03_4_8880_10320_Sample_107_8880_25.0.mp4,720
Person_1,no emotion,MYS_G000011_05022021_03_52_19320_19680_Sample_228_19320_25.0.mp4,180
Person_1,no emotion,MYS_G000011_05022021_03_56_20460_20577_Sample_238_20460_25.0.mp4,58
Person_1,no emotion,MYS_G000011_05022021_03_61_21180_21300_Sample_248_21180_25.0.mp4,60
Person_1,no emotion,MYS_G000011_05022021_03_62_21420_22020_Sample_251_21420_25.0.mp4,300
Person_1,no emotion,MYS_G000011_05022021_03_63_51660_51780_Sample_659_51660_25.0.mp4,60
Person_1,no emotion,MYS_G000011_05022021_03_67_22380_22680_Sample_272_22380_25.0.mp4,150
Person_1,no emotion,MYS_G000011_05022021_03_67_52320_52440_Sample_671_52320_25.0.mp4,60
Person_1,no emotion,MYS_G000011_05022021_03_70_28440_29459_Sample_357_28440_25.0.mp4,509
Person_1,no emotion,MYS_G000011_05022021_03_72_52980_53220_Sample_678_52980_25.0.mp4,120
Person_1,no emotion,MYS_G000011_05022021_03_83_29760_30300_Sample_375_29760_25.0.mp4,270
Person_1,no emotion,MYS_G000011_05022021_03_85_7086_7120_Sample_85_6840_25.0.mp4,9
Person_1,no emotion,MYS_G000011_05022021_03_92_31320_31440_Sample_390_31320_25.0.mp4,60
Person_1,no emotion,MYS_G000011_05022021_03_94_31680_31860_Sample_398_31680_25.0.mp4,90
Person_1,no emotion,MYS_G000011_05022021_03_98_32078_32108_Sample_404_32040_25.0.mp4,11
Person_1,no emotion,MYS_G000011_05022021_04_10_3551_3638_Sample_30_3540_25.0.mp4,43
Person_1,no emotion,MYS_G000011_05022021_04_11_13980_14391_Sample_140_13980_25.0.mp4,205
Person_1,no emotion,MYS_G000011_05022021_04_11_28873_29015_Sample_315_28740_25.0.mp4,71
Person_1,no emotion,MYS_G000011_05022021_04_19_16651_16908_Sample_160_15960_25.0.mp4,128
Person_1,no emotion,MYS_G000011_05022021_04_19_44419_44760_Sample_493_44340_25.0.mp4,170
Person_1,no emotion,MYS_G000011_05022021_04_20_17082_17119_Sample_160_15960_25.0.mp4,31
Person_1,no emotion,MYS_G000011_05022021_04_34_20286_20412_Sample_209_20100_25.0.mp4,63
Person_1,no emotion,MYS_G000011_05022021_04_34_47202_47250_Sample_526_47160_25.0.mp4,24
Person_1,no emotion,MYS_G000011_05022021_04_35_20280_20609_Sample_210_20280_25.0.mp4,164
Person_1,no emotion,MYS_G000011_05022021_04_37_47528_47696_Sample_530_47520_25.0.mp4,84
Person_1,no emotion,MYS_G000011_05022021_04_44_22680_22838_Sample_235_22680_25.0.mp4,79
Person_1,no emotion,MYS_G000011_05022021_04_56_24473_24796_Sample_255_24420_25.0.mp4,161
Person_1,no emotion,MYS_G000011_05022021_04_59_40281_40363_Sample_438_40020_25.0.mp4,41
Person_1,no emotion,MYS_G000011_05022021_04_60_24915_25079_Sample_260_24900_25.0.mp4,82
Person_1,no emotion,MYS_G000011_05022021_04_66_40551_40588_Sample_445_40500_25.0.mp4,18
Person_1,no emotion,MYS_G000011_15022021_01_17_0_120_Sample_51.mp4,59
Person_1,no emotion,MYS_G000011_15022021_01_18_0_180_Sample_128.mp4,89
Person_1,no emotion,MYS_G000011_15022021_01_1_0_120_Sample_31.mp4,59
Person_1,no emotion,MYS_G000011_15022021_01_2_0_540_Sample_104.mp4,269
Person_1,no emotion,MYS_G000011_15022021_01_33_0_180_Sample_93.mp4,89
Person_1,no emotion,MYS_G000011_15022021_01_49_0_120_Sample_178.mp4,59
Person_1,no emotion,MYS_G000011_15022021_01_63_0_357_Sample_212.mp4,178
Person_1,no emotion,MYS_G000011_15022021_01_6_0_180_Sample_112.mp4,89
Person_1,no emotion,MYS_G000011_15022021_01_78_0_120_Sample_270.mp4,60
Person_1,no emotion,MYS_G000011_15022021_01_80_0_240_Sample_275.mp4,120
Person_1,no emotion,MYS_G000011_15022021_01_87_0_660_Sample_297.mp4,329
Person_1,no emotion,MYS_G000011_15022021_01_88_0_480_Sample_298.mp4,239
Person_1,no emotion,MYS_G000011_15022021_02_11_0_1020_Sample_150.mp4,509
Person_1,no emotion,MYS_G000011_15022021_02_11_0_360_Sample_381.mp4,179
Person_1,no emotion,MYS_G000011_15022021_02_13_0_120_Sample_160.mp4,60
Person_1,no emotion,MYS_G000011_15022021_02_15_0_120_Sample_388.mp4,59
Person_1,no emotion,MYS_G000011_15022021_02_19_0_180_Sample_398.mp4,89
Person_1,no emotion,MYS_G000011_15022021_02_1_0_180_Sample_119.mp4,89
Person_1,no emotion,MYS_G000011_15022021_02_23_0_540_Sample_183.mp4,269
Person_1,no emotion,MYS_G000011_15022021_02_2_0_120_Sample_120.mp4,60
Person_1,no emotion,MYS_G000011_15022021_02_30_0_120_Sample_413.mp4,59
Person_1,no emotion,MYS_G000011_15022021_02_30_2_181_Sample_19.mp4,89
Person_1,no emotion,MYS_G000011_15022021_02_35_0_180_Sample_211.mp4,89
Person_1,no emotion,MYS_G000011_15022021_02_38_0_120_Sample_217.mp4,59
Person_1,no emotion,MYS_G000011_15022021_02_38_0_120_Sample_438.mp4,59
Person_1,no emotion,MYS_G000011_15022021_02_39_0_120_Sample_219.mp4,59
Person_1,no emotion,MYS_G000011_15022021_02_3_0_120_Sample_354.mp4,59
Person_1,no emotion,MYS_G000011_15022021_02_3_108_120_Sample_123.mp4,10
Person_1,no emotion,MYS_G000011_15022021_02_43_0_180_Sample_447.mp4,89
Person_1,no emotion,MYS_G000011_15022021_02_43_0_240_Sample_230.mp4,120
Person_1,no emotion,MYS_G000011_15022021_02_47_0_360_Sample_463.mp4,179
Person_1,no emotion,MYS_G000011_15022021_02_4_0_300_Sample_357.mp4,150
Person_1,no emotion,MYS_G000011_15022021_02_55_0_120_Sample_271.mp4,59
Person_1,no emotion,MYS_G000011_15022021_02_57_0_240_Sample_276.mp4,119
Person_1,no emotion,MYS_G000011_15022021_02_58_0_120_Sample_509.mp4,59
Person_1,no emotion,MYS_G000011_15022021_02_58_0_780_Sample_280.mp4,390
Person_1,no emotion,MYS_G000011_15022021_02_59_0_240_Sample_510.mp4,120
Person_1,no emotion,MYS_G000011_15022021_02_5_0_180_Sample_361.mp4,89
Person_1,no emotion,MYS_G000011_15022021_02_63_0_180_Sample_297.mp4,89
Person_1,no emotion,MYS_G000011_15022021_02_64_1_41_Sample_314.mp4,17
Person_1,no emotion,MYS_G000011_15022021_02_67_0_120_Sample_324.mp4,59
Person_1,no emotion,MYS_G000011_15022021_02_70_0_300_Sample_64.mp4,150
Person_1,no emotion,MYS_G000011_15022021_02_72_0_120_Sample_335.mp4,60
Person_1,no emotion,MYS_G000011_15022021_02_72_7_125_Sample_7.mp4,60
Person_1,no emotion,MYS_G000011_15022021_02_75_0_180_Sample_75.mp4,90
Person_1,no emotion,MYS_G000011_15022021_02_76_0_120_Sample_340.mp4,60
Person_1,no emotion,MYS_G000011_15022021_02_77_0_120_Sample_351.mp4,59
Person_1,no emotion,MYS_G000011_15022021_03_106_114_281_Sample_70.mp4,83
Person_1,no emotion,MYS_G000011_15022021_03_53_0_26_Sample_478.mp4,12
Person_1,no emotion,MYS_G000011_15022021_03_83_158_212_Sample_294.mp4,26
Person_1,no emotion,MYS_G000011_15022021_03_94_0_120_Sample_551.mp4,59
Person_1,no emotion,MYS_G000011_15022021_03_96_0_300_Sample_553.mp4,150
Person_1,no emotion,MYS_G000011_15022021_03_99_0_158_Sample_556.mp4,79
Person_1,no emotion,MYS_G000011_15022021_04_11_0_180_Sample_119.mp4,89
Person_1,no emotion,MYS_G000011_15022021_04_13_0_480_Sample_125.mp4,240
Person_1,no emotion,MYS_G000011_15022021_04_17_0_125_Sample_139.mp4,62
Person_1,no emotion,MYS_G000011_15022021_04_23_2_782_Sample_37.mp4,389
Person_1,no emotion,MYS_G000011_15022021_04_25_46_179_Sample_42.mp4,66
Person_1,no emotion,MYS_G000011_15022021_04_26_2_572_Sample_45.mp4,285
Person_1,no emotion,MYS_G000011_15022021_04_35_1_179_Sample_84.mp4,89
Person_1,no emotion,MYS_G000011_15022021_04_39_199_1018_Sample_93.mp4,409
Person_1,no emotion,MYS_G000011_15022021_04_6_0_477_Sample_107.mp4,238
Person_1,no emotion,MYS_G000011_22012021_02_10_14400_14580_Sample_123_14400_25.0.mp4,90
Person_1,no emotion,MYS_G000011_22012021_02_14_18540_18660_Sample_160_18540_25.0.mp4,60
Person_1,no emotion,MYS_G000011_22012021_02_15_40320_40440_Sample_450_40320_25.0.mp4,60
Person_1,no emotion,MYS_G000011_22012021_02_17_19200_19380_Sample_166_19200_25.0.mp4,90
Person_1,no emotion,MYS_G000011_22012021_02_3_39180_39300_Sample_429_39180_25.0.mp4,60
Person_1,no emotion,MYS_G000011_22012021_02_45_2168_2192_Sample_23_2160_25.0.mp4,12
Person_1,no emotion,MYS_G000011_22012021_02_4_1020_1200_Sample_10_1020_25.0.mp4,90
Person_1,no emotion,MYS_G000011_22012021_02_62_29220_29580_Sample_280_29220_25.0.mp4,180
Person_1,no emotion,MYS_G000011_22012021_02_70_31260_31680_Sample_307_31260_25.0.mp4,210
Person_1,no emotion,MYS_G000011_22012021_02_7_39540_39720_Sample_436_39540_25.0.mp4,90
Person_1,no emotion,MYS_G000011_22012021_02_86_7620_7740_Sample_85_7620_25.0.mp4,60
Person_10,no emotion,MYS_G000029_26032021_01_12_23372_23432_Sample_132_23280_25.0.mp4,30
Person_10,no emotion,MYS_G000029_26032021_01_1_17425_17454_Sample_102_17340_25.0.mp4,14
Person_10,no emotion,MYS_G000029_26032021_01_2_17661_17695_Sample_104_17580_25.0.mp4,8
Person_10,no emotion,MYS_G000029_26032021_01_49_14524_14600_Sample_81_14520_25.0.mp4,38
Person_11,no emotion,MYS_G000010_05032021_02_36_34127_34178_Sample_227_34080_25.0.mp4,25
Person_11,no emotion,MYS_G000011_05022021_03_39_0_120_Sample_1_0_25.0.mp4,60
Person_11,no emotion,MYS_G000011_05022021_03_77_28980_29100_Sample_364_28980_25.0.mp4,60
Person_11,no emotion,MYS_G000011_05022021_04_33_4087_4134_Sample_35_4080_25.0.mp4,23
Person_11,no emotion,MYS_G000011_05022021_04_57_52937_53246_Sample_597_52920_25.0.mp4,154
Person_11,no emotion,MYS_G000011_22012021_02_20_41340_41460_Sample_459_41340_25.0.mp4,60
Person_11,no emotion,MYS_G000011_22012021_02_86_33720_33840_Sample_347_33720_25.0.mp4,60
Person_11,no emotion,MYS_G000011_26022021_04_108_1_120_Sample_92.mp4,59
Person_115,no emotion,MYS_G000120_01052021_10_63600_63840_Sample_428_63600_25.0.mp4,120
Person_115,no emotion,MYS_G000120_01052021_121_120480_120660_Sample_778_120480_25.0.mp4,90
Person_115,no emotion,MYS_G000120_01052021_12_63960_64080_Sample_432_63960_25.0.mp4,60
Person_115,no emotion,MYS_G000120_01052021_18_65940_66840_Sample_445_65940_25.0.mp4,450
Person_115,no emotion,MYS_G000120_01052021_202_150900_151980_Sample_972_150900_25.0.mp4,540
